frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose,teeth,lips,action
1461,48.70317470664928,0.3946327349751932,0.135784357201505,0.1352028369396072,0.1748467945286252,0.6308345775273345,0.6308345775273345,7.364618580592402,79.88797436289438,72.1306488686225,67.0612460034228,64.65949585699195,98.6206970851074,90.92009376612154,89.25881406560367,96.4630608543436,203.0855379650678,133.74881139440808,closed,closed,other
1462,48.73651021295089,0.4392269959625671,0.1935086899170631,0.1293005293105524,0.1822956304251677,0.6315471474387071,0.6315471474387071,5.167726578215145,82.04240420865118,70.28127406611884,67.78525909935303,62.53307215048327,98.57837115648854,89.61851145401486,85.63321702472176,93.16640807715964,185.88234142981503,135.67812558918018,closed,closed,other
1463,48.769845719252494,0.4705949487810865,0.2504989940518636,0.1227575697375521,0.1754487256538476,0.614569253499717,0.614569253499717,3.992031999110379,85.06027025779886,71.9659193726433,69.25734268376405,62.148456118013875,100.95181457009944,91.65215967102506,86.63718757674671,95.329889662003,188.0020500656849,141.40320838011115,open,open,other
1464,48.803181225554106,0.4569296186000958,0.3048477820119647,0.1140011462638635,0.1621029680874897,0.6058191737022719,0.6058191737022719,3.2803256543318127,81.22087096559095,74.999761306871,67.9645975313134,64.15774488858233,97.06926717721714,88.97064184589165,86.39804400570088,96.69744256023672,190.71494636104387,134.47363674185567,open,open,other
1465,48.83651673185571,0.4721100245502338,0.2842789084565237,0.1162243153584495,0.1743364730376742,0.622465706806121,0.622465706806121,3.517672153131034,82.81028132624574,76.22944385819136,69.1834553874859,64.23347471181279,100.00979955903568,91.57501203105882,88.5329216615236,99.4638071269394,190.98893486413505,137.9327458520089,open,open,other
1466,48.86985223815732,0.456859740852809,0.2626312816972104,0.1018774023598074,0.1627665690199461,0.6395199743682286,0.6395199743682286,3.807619539978896,85.40780505506766,79.893970408414,73.85168780003195,69.48820236877204,101.61648301152826,94.37162736392136,91.21252333230896,100.92409640563092,195.4572818380601,138.90554548712987,open,open,other
1467,48.903187744458926,0.4619520104632456,0.2531350952645378,0.1214491113824391,0.1657548986117233,0.6438256439794199,0.6438256439794199,3.950459729635488,85.11551611927489,79.29161781553492,71.08144557269796,68.50151384777351,103.19068270458357,94.77065268300002,92.99670218860685,103.60935920640246,197.67474936513383,140.3958288402282,open,open,other
1468,48.93652325076054,0.4895269581790493,0.2440012330832333,0.1222412152584292,0.1689456897088195,0.6194379650371882,0.6194379650371882,4.09833994428578,80.89322410664687,77.10808330712618,68.33483168975572,65.46315220416571,97.36938408424776,89.54410198643617,88.22358067484416,98.55756869964335,192.73870433945424,136.96264012822178,open,open,other
1469,48.96985875706215,0.4821993127354998,0.2204139721341261,0.1104721347240477,0.1685837759131549,0.630510942428985,0.630510942428985,4.536917466336848,79.04202764724354,75.28355473129184,67.85764852894624,64.35753933695403,96.35660734898612,89.58126527248666,87.71402354682012,96.97309269056534,191.3123787104125,134.93324339257376,open,open,other
1470,49.00319426336375,0.4642569913809291,0.1835859825524216,0.1093929648559498,0.1789741228903543,0.6398515025243965,0.6398515025243965,5.447038962871021,77.91177521866652,74.30891872434694,68.03195329782062,64.43327423452448,96.04111485628012,89.78132738209541,88.03943918684728,97.09172272397085,193.28581223470525,133.07491501243476,open,open,other
1471,49.03652976966536,0.4693936331221198,0.1376003305884469,0.0935424323541949,0.1446884477130006,0.6919155943289799,0.6919155943289799,7.267424400243129,77.13352887569903,76.80916598894441,70.36908730006425,69.66943094088882,96.63118711991928,92.5528831347694,92.18198028312426,98.92316095305384,193.57927274741607,130.9148745538127,open,open,other
1472,49.06986527596697,0.4797580526319233,0.1077042441548792,0.0964512999039536,0.1494976176852764,0.7159119299404387,0.7159119299404387,9.284685184383214,78.83843975902846,77.90452772348866,72.05760793018973,70.7276853189571,98.424447168859,94.57071106248512,94.30641665183455,100.93225210624368,193.43433922953596,132.30478108034688,open,open,other
1473,49.10320078226858,0.4630741818074734,0.0652231710238372,0.0831435554472364,0.1368564569465992,0.7198958641337434,0.7198958641337434,15.331974577478412,73.75585130079583,73.64048673490001,69.40859754907882,68.99309154205814,94.71646051996412,92.27783871052142,92.11254988809318,96.7493016705289,192.23401344283755,126.54888826142772,open,open,other
1474,49.136536288570184,0.4764638365199932,0.0592282379610892,0.0696781895144669,0.128130269354454,0.7534504332394062,0.7534504332394062,16.883838426139953,74.74352357752812,72.82397247717327,70.1738000605037,69.37015181548384,96.97796441628212,94.8226804243606,94.40562721695316,97.96277237113776,188.36874812815995,128.70952167539463,open,closed,other
1475,49.16987179487179,0.4526476533498408,0.0485360200978359,0.0848870366465483,0.132555980918092,0.7585215157081235,0.7585215157081235,20.603255025530764,76.03041064518001,75.28786554377884,71.26840560052511,70.86213276346848,97.35944735941018,95.12085644461698,95.05779164159046,99.3477293384998,191.7085213680375,126.64155623231926,open,closed,other
1476,49.2032073011734,0.4179977875856125,0.0589221835278969,0.0810594940156162,0.146205693019051,0.7448066317870996,0.7448066317870996,16.971536696812095,74.67549063508622,72.53216345926897,69.28208900992848,68.26526666673168,96.59517777086572,93.84414105240452,93.35267187441538,97.6305594315996,191.47135563709975,124.92501632680604,closed,closed,other
1477,49.23654280747501,0.3729238531186519,0.1014609616815422,0.0920561528446273,0.1342731934814274,0.7273002005780979,0.7273002005780979,9.856007506992908,76.78101128572223,73.95216029920661,70.47322444802847,68.92241924717503,98.35629451495996,94.58773470803834,93.9924994374156,98.99555106712774,197.9044971694884,125.32648205515912,closed,closed,other
1478,49.269878313776616,0.4245660953750974,0.0372957819587787,0.1112640131941105,0.1700949361970211,0.7413354581695519,0.7413354581695519,26.812683565805195,76.89469051704586,72.82057513151592,68.87104892399353,68.2534583272683,99.2655791251431,95.15669125408016,94.80444078999632,99.77496764168468,192.56033946191096,129.19494142962083,closed,closed,other
1479,49.30321382007823,0.3548271175223806,0.1167836160797861,0.0968682278240257,0.1336607416871157,0.7279935346881329,0.7279935346881329,8.562844974048447,78.03280020227568,76.94367172531065,71.58381223737067,70.0698187419926,99.08946412578292,95.0199243707568,94.670124496623,100.37982501973693,200.32393674387487,124.59182510221387,closed,closed,other
1480,49.33654932637983,0.3924308521489888,0.0321393728333983,0.1183303252702883,0.1780603760875025,0.7334306960405379,0.7334306960405379,31.114483944155506,77.75967170864953,73.02071601190741,69.90751248513055,68.72694298920341,98.27051212944676,93.73785545725808,93.3796407892995,98.25595355993715,193.11447926413416,126.4252372898652,closed,closed,other
1481,49.36988483268144,0.3720870201773316,0.0717197436825317,0.1215134017623853,0.1664799761257553,0.7108120294749822,0.7108120294749822,13.94316193357455,74.9613520533228,72.14277714293533,67.06223560325826,65.39281565107856,96.10848569371842,91.35148772213164,90.98513763394304,97.13647524302836,194.62022852788925,123.02300631635988,closed,closed,other
1482,49.40322033898305,0.316915409017291,0.0955623661635022,0.1113089223642953,0.1538365159396155,0.7020988932280009,0.7020988932280009,10.464370443580815,80.50290687848904,74.53374807714725,71.396312685413,69.228598964905,101.29203896440566,95.88221107192562,94.8241827859151,100.24518876992032,208.36115177593624,126.89773707902565,closed,closed,other
1483,49.43655584528466,0.2923526731023431,0.0863535164426189,0.0925343854833747,0.1629788275383185,0.7734608572583821,0.7734608572583821,11.580304325701553,76.86579344165372,77.43300122338616,70.98123657233728,70.24211270764027,102.6917272928048,99.16639008624033,98.80903756518627,105.84718979439296,208.2015481741863,121.52443966642808,closed,closed,other
1484,49.46989135158626,0.3667312199276228,0.0912806027754756,0.0965787568647924,0.1554727040186381,0.7144711678621795,0.7144711678621795,10.955230022524235,78.38358467328374,73.00432468104313,70.46804275702004,68.19832039793555,99.40408131082968,94.92536494386152,93.79154470028544,98.94356290956225,198.98563188372736,127.40944621810596,closed,closed,other
1485,49.503226857887874,0.4392159177076866,0.1035737186135323,0.0985898499459868,0.1636739256837604,0.7193028765314254,0.7193028765314254,9.654958935396822,78.59042631783399,77.43320482120433,71.5590259254811,70.04484601070928,96.90812263485948,92.7278042897702,92.06793388987064,98.84390166661989,190.75884192928652,127.51903799366217,closed,closed,other
1486,49.53656236418948,0.4499786698364021,0.0981026541299328,0.1030618942990687,0.1574607043652707,0.7243304579357885,0.7243304579357885,10.193404132323902,78.77346431102936,77.67678569373844,71.70672226148918,70.06307047958065,97.08960232139538,92.96521277814917,92.57647094076754,99.15017495633715,190.0169452151569,128.03087072125783,closed,closed,other
1487,49.56989787049109,0.3975049660463912,0.1409761601545434,0.1188607636493648,0.1634987950746321,0.6915800155409193,0.6915800155409193,7.093397911418227,78.91374106204097,77.10780674329456,69.47637204781864,67.94958182625061,95.87450407793538,90.01983787227232,89.2961474123062,96.97105580080004,190.61941708696213,125.00016076084698,closed,closed,other
1488,49.603233376792694,0.402540804432126,0.0893246245104364,0.1071779632319339,0.1619694069640947,0.6805929443160523,0.6805929443160523,11.19512122755314,74.74060009427131,72.71905498964264,66.74024816907543,65.91636767512985,94.78049349422784,90.4335410252722,89.8690664909472,95.99217934957758,197.44538763692896,125.60696220199544,closed,closed,other
1489,49.636568883094306,0.4354874744457562,0.0935198311724764,0.0998552636421641,0.1637571461850238,0.679151736471728,0.679151736471728,10.692919217911363,68.26009703058324,69.64157367486624,62.90335129290679,61.90521376769418,89.35657931768304,86.0975831923687,86.05939077991667,92.90193280626936,189.55018053744163,119.3926306393634,closed,closed,other
1490,49.66990438939591,0.4195180374282373,0.0975114582695595,0.1087188008016425,0.1523177670694026,0.7302882753045193,0.7302882753045193,10.255205057395523,78.36292977668472,76.58182128408777,70.67341601950783,69.16030877157219,97.43306096967667,93.05134836394876,92.73468746193488,99.06217819841729,191.11434867231907,126.28875488113135,closed,closed,other
1491,49.70323989569752,0.2737849295040481,0.1191038138266313,0.093432718591587,0.1357110188514254,0.707157431204997,0.707157431204997,8.396036767182027,77.94190513164537,76.21929137722222,70.77909732655786,69.71310991541957,101.78586567159942,97.78550860634952,97.44323633313792,103.51575179804884,220.85015507925328,122.83770512876536,closed,closed,other
1492,49.736575401999126,0.2752119853148295,0.0717658280501509,0.1003889984123119,0.1231771317682218,0.7504233068587425,0.7504233068587425,13.934208343575252,75.44142394125585,70.68490274696256,68.45299481516753,67.25268261182367,99.2649141707508,95.34750617214024,94.80653978899042,98.33761990613158,203.32233054428204,119.00918327494249,closed,closed,other
1493,49.76991090830074,0.3494214830295733,0.1332306347617564,0.1213101202712024,0.1653440455439821,0.6822593873685784,0.6822593873685784,7.505781247595226,81.31254362960487,72.04524601471789,70.00188768711259,65.84273337839907,100.40009959911004,93.13330132802726,90.83480689398228,96.7708579771613,196.37708503097943,129.32687752379752,closed,closed,other
1494,49.80324641460234,0.3502535168817911,0.1396216474108197,0.117437673957776,0.1618287910565569,0.6791304547281539,0.6791304547281539,7.162213156371241,79.799739396228,71.13544693144274,69.41063501115754,65.30991364388333,99.44667533262106,92.3532971826052,89.89042553503486,95.6661608028162,194.75547770978943,128.41488742054673,closed,closed,other
1495,49.83658192090395,0.4003940240653291,0.1070335106399547,0.1225433581730107,0.178147954831288,0.6745206469111924,0.6745206469111924,9.342868359834103,80.52027913638756,72.5201809520234,69.2154092653264,66.77357239290664,98.71720358717324,91.81136607604918,89.85780488588219,95.55555840820232,192.5609955820503,131.5932357392578,closed,closed,other
1496,49.86991742720557,0.4178860787557577,0.136741299909998,0.0952200337349448,0.1486103085715246,0.6623071565406715,0.6623071565406715,7.313079520658292,71.083542709955,68.26979265952818,63.233364492555346,61.43246784311798,89.63023757655455,85.46057128856194,84.5873869584393,90.53929212297604,187.4533369025843,120.8992885189354,closed,closed,other
1497,49.90325293350717,0.3880164853109352,0.1146230621590424,0.0918773737017164,0.1432788276988031,0.7062848805782326,0.7062848805782326,8.724247818580121,72.95972452648715,69.62631803571497,64.9435626069556,63.26090522778608,92.0934647506232,88.27520526100221,87.4829512424985,92.72876847902346,186.97814041783303,119.33454960623448,closed,closed,other
1498,49.93658843980878,0.3871556570197973,0.1441693642574454,0.0899939276057719,0.1437960290664288,0.6688336244165985,0.6688336244165985,6.936286395868991,69.35431404560018,68.25250304798358,62.81771278529388,61.17115455294733,88.39570241169866,84.67988764912661,84.134541570695,90.21264229955176,187.72711198149256,116.37364727767672,closed,closed,other
1499,49.969923946110384,0.3326548155839939,0.1223023074440146,0.1329880586924603,0.1775093759328259,0.6641459996851921,0.6641459996851921,8.176460615493802,81.71797164511783,71.7901177002071,68.32858254336278,65.32540437206663,100.72288422369677,92.63055485968724,90.32432943016272,96.34289320823748,200.46643458437265,129.58663218713275,closed,closed,other
1500,50.003259452412,0.3909188128603881,0.1201968109943083,0.1256164855846888,0.1635939541134941,0.7143963199295165,0.7143963199295165,8.319688282306862,80.4317752834094,73.5558544281399,69.60762309912712,66.98797902739025,100.64518407978636,93.63047040226265,91.98810519256295,98.07002781157544,188.9080609282436,130.17124539821714,closed,closed,other
1501,50.0365949587136,0.3808765073511838,0.1287497045061028,0.1291135762759656,0.1681483156801035,0.6941482007714572,0.6941482007714572,7.767008117308725,80.68640475786192,71.07340515324321,68.7990273096432,64.83509642060525,99.6395501658593,91.81396408800632,89.429889859318,95.02973644759064,186.48402459860895,129.67843952304582,closed,closed,other
1502,50.06993046501521,0.3693065466678267,0.1167897544448785,0.1278169188760152,0.172429118092866,0.6815893594912729,0.6815893594912729,8.562394918571146,80.91771546926029,72.04524601471789,69.25246094469571,66.23306842485627,99.92170044087293,92.40532090389692,90.32742696030796,96.14303869573214,193.84243289905143,130.33031640934877,closed,closed,other
1503,50.103265971316816,0.3762685343165421,0.0872693709309393,0.1370692109408197,0.1858053635685315,0.6711608671088363,0.6711608671088363,11.45877401581536,81.8132719103315,72.97955480368057,69.28164456583661,67.28783990265524,100.9854689642475,93.35986055652351,91.8513994027936,97.79373876832648,199.8666609161761,133.04790359848155,closed,closed,other
